0.214286,-0.785714,0.000000
-1.214286,-0.785714,0.000000
0.214286,-0.785714,-0.571429
-1.214286,-0.785714,-0.571429
0.270026,-0.785714,-0.005490
-1.074935,-0.785714,-0.005490
0.270026,-0.785714,-0.565939
-1.074935,-0.785714,-0.565939
-1.270026,-0.785714,-0.005490
0.074935,-0.785714,-0.005490
-1.270026,-0.785714,-0.565939
0.074935,-0.785714,-0.565939
0.214286,-0.729974,-0.005490
-1.214286,-0.729974,-0.005490
0.214286,-0.729974,-0.565939
-1.214286,-0.729974,-0.565939
0.214286,-0.841454,-0.005490
-1.214286,-0.841454,-0.005490
0.214286,-0.841454,-0.565939
-1.214286,-0.841454,-0.565939
0.323624,-0.785714,-0.021749
-0.940940,-0.785714,-0.021749
0.323624,-0.785714,-0.549680
-0.940940,-0.785714,-0.549680
-1.323624,-0.785714,-0.021749
-0.059060,-0.785714,-0.021749
-1.323624,-0.785714,-0.549680
-0.059060,-0.785714,-0.549680
0.271073,-0.728927,-0.011519
-1.072317,-0.728927,-0.011519
0.271073,-0.728927,-0.559909
-1.072317,-0.728927,-0.559909
0.271073,-0.842502,-0.011519
-1.072317,-0.842502,-0.011519
-1.271073,-0.728927,-0.011519
0.072317,-0.728927,-0.011519
0.271073,-0.842502,-0.559909
-1.072317,-0.842502,-0.559909
-1.271073,-0.728927,-0.559909
0.072317,-0.728927,-0.559909
-1.271073,-0.842502,-0.011519
0.072317,-0.842502,-0.011519
-1.271073,-0.842502,-0.559909
0.072317,-0.842502,-0.559909
0.214286,-0.676376,-0.021749
-1.214286,-0.676376,-0.021749
0.214286,-0.676376,-0.549680
-1.214286,-0.676376,-0.549680
0.214286,-0.895052,-0.021749
-1.214286,-0.895052,-0.021749
0.214286,-0.895052,-0.549680
-1.214286,-0.895052,-0.549680
0.373020,-0.785714,-0.048152
-0.817450,-0.785714,-0.048152
0.373020,-0.785714,-0.523277
-0.817450,-0.785714,-0.523277
-1.373020,-0.785714,-0.048152
-0.182550,-0.785714,-0.048152
-1.373020,-0.785714,-0.523277
-0.182550,-0.785714,-0.523277
