0.001000,0.500000,0.333333
0.002000,0.250000,0.666667
0.003000,0.750000,0.111111
0.004000,0.125000,0.444444
0.005000,0.625000,0.777778
0.006000,0.375000,0.222222
0.007000,0.875000,0.555556
0.008000,0.062500,0.888889
0.009000,0.562500,0.037037
0.010000,0.312500,0.370370
0.011000,0.812500,0.703704
0.012000,0.187500,0.148148
0.013000,0.687500,0.481481
0.014000,0.437500,0.814815
0.015000,0.937500,0.259259
0.016000,0.031250,0.592593
0.017000,0.531250,0.925926
0.018000,0.281250,0.074074
0.019000,0.781250,0.407407
0.020000,0.156250,0.740741
0.021000,0.656250,0.185185
0.022000,0.406250,0.518519
0.023000,0.906250,0.851852
0.024000,0.093750,0.296296
0.025000,0.593750,0.629630
0.026000,0.343750,0.962963
0.027000,0.843750,0.012346
0.028000,0.218750,0.345679
0.029000,0.718750,0.679012
0.030000,0.468750,0.123457
0.031000,0.968750,0.456790
0.032000,0.015625,0.790123
0.033000,0.515625,0.234568
0.034000,0.265625,0.567901
0.035000,0.765625,0.901235
0.036000,0.140625,0.049383
0.037000,0.640625,0.382716
0.038000,0.390625,0.716049
0.039000,0.890625,0.160494
0.040000,0.078125,0.493827
0.041000,0.578125,0.827160
0.042000,0.328125,0.271605
0.043000,0.828125,0.604938
0.044000,0.203125,0.938272
0.045000,0.703125,0.086420
0.046000,0.453125,0.419753
0.047000,0.953125,0.753086
0.048000,0.046875,0.197531
0.049000,0.546875,0.530864
0.050000,0.296875,0.864198
0.051000,0.796875,0.308642
0.052000,0.171875,0.641975
0.053000,0.671875,0.975309
0.054000,0.421875,0.024691
0.055000,0.921875,0.358025
0.056000,0.109375,0.691358
0.057000,0.609375,0.135802
0.058000,0.359375,0.469136
0.059000,0.859375,0.802469
0.060000,0.234375,0.246914
0.061000,0.734375,0.580247
0.062000,0.484375,0.913580
0.063000,0.984375,0.061728
0.064000,0.007813,0.395062
0.065000,0.507813,0.728395
0.066000,0.257813,0.172840
0.067000,0.757813,0.506173
0.068000,0.132813,0.839506
0.069000,0.632813,0.283951
0.070000,0.382813,0.617284
0.071000,0.882813,0.950617
0.072000,0.070313,0.098765
0.073000,0.570313,0.432099
0.074000,0.320313,0.765432
0.075000,0.820313,0.209877
0.076000,0.195313,0.543210
0.077000,0.695313,0.876543
0.078000,0.445313,0.320988
